word,dim_0,dim_1,dim_2,dim_3,dim_4,dim_5,dim_6,dim_7,dim_8,dim_9,dim_10,dim_11,dim_12,dim_13,dim_14,dim_15,dim_16,dim_17,dim_18,dim_19,dim_20,dim_21,dim_22,dim_23,dim_24,dim_25,dim_26,dim_27,dim_28,dim_29,dim_30,dim_31,dim_32,dim_33,dim_34,dim_35,dim_36,dim_37,dim_38,dim_39,dim_40,dim_41,dim_42,dim_43,dim_44,dim_45,dim_46,dim_47,dim_48,dim_49
observations,-1.5152458232555266,0.6232958249425465,-0.41395376449675897,0.7449840068284601,-0.5247228617777822,0.15503368328943892,-0.8604003522218173,-1.3436177828328197,0.6476071327532257,1.5171363975479177,1.110104555628159,0.1434336843443024,-0.7558608876754946,0.47988116083168864,1.699706282398291,-0.08009263161888282,-1.0692693960767874,1.4442675991842469,0.14943059420939792,0.0035551746960385193,0.8517417684608991,0.0597659484148285,0.761583746403707,1.9300510982859727,-0.8798314742279438,-0.5001024865060864,0.6521332540980384,0.1347837267083154,-1.9873082385805119,0.8484283548842969,-1.4185203347451882,1.5407572748263076,0.4911863503080552,-1.127733801304319,0.012443530851222908,0.40564941845429514,-0.13207352381662732,0.9541968905075925,1.0444150031976949,0.6440180879194195,0.4832216279611206,-0.6007119099703004,0.4426285285797855,0.15857938248483905,-1.110924286687272,-0.8911371994980049,0.14476433629052385,1.0415022568240953,-0.2764831270100408,-0.5020453972378981
early,-1.9057916206376757,-0.14582467603046056,0.5458482668760233,-0.7423191779915201,0.4850168258036859,0.5770641409270062,-1.1781165823253958,1.3780205875617109,-0.5949724189535148,1.7191827426076376,0.5532577422705107,0.9415403151705788,-0.7653059441819399,-0.012300478822235707,0.9686152915057255,0.3286022994460987,-0.864049654083731,1.6379760925959332,0.5971124640939643,0.7711523349629297,-0.0049410435999605404,0.687514225416016,-0.3122986729532228,1.2149274381069448,0.6236814392747155,0.8808337559730849,-0.1373911866485224,-0.43950450659195,-0.28949233737596697,0.3689180575893985,-2.210510453947687,0.3730015468400528,-0.9252376498156226,-1.9246836325568066,-0.3543559593750469,-0.38329550300268034,0.08939667725357786,0.3515468694874394,-0.3087556404979396,-0.024709193624977664,1.4511288645867042,-0.05791727650549962,0.048977260696448525,-0.9601053368537482,-0.9449623223277774,-1.1297926385644832,0.3474651858187616,1.3296170213051082,-1.569150029963247,-0.7351767350893977
astronomers,0.8099879666844839,0.9282443460512444,1.3919509932711542,-0.6348744912536443,-0.5816491343913838,0.9627061286656753,1.4619655253389499,-1.2015311635069217,-0.30208109205498196,0.1969298630110974,0.7540879595673913,0.024441785825168132,-0.9028338186197759,1.3044649022685757,0.7642419064617324,0.23213090602670106,1.4747492033150977,-0.2566614571465188,-0.9840559087784235,1.4067829552808913,0.5607161304524185,-0.06025935255489191,1.1171267511626897,1.0273096494576268,-1.2938075671511964,1.785693510255432,0.009538385322839696,-1.0636560597950144,-1.5010535386982948,0.5926215593034482,-0.5534997510756275,1.1760288896984195,-0.860803766282895,-1.367535906482872,-0.589293097188309,0.10067107857055996,0.10660426795612102,1.421220907398671,-0.11377286286201384,-0.7374542903128234,1.3283057779123175,-0.5135049986442116,-1.4786877764998956,-1.133941712450433,-0.7030167673253226,-0.3706745606609392,0.9707582594715386,-0.019210220352625516,0.08687168494678163,-1.9123415836219764
and,0.0770888376020165,-0.027369150955621716,-0.3843327904986762,0.3476129973286954,-0.06930457913961005,0.6061606824236018,-0.4223894139746686,0.1653599784845279,-0.8841435409072386,0.13602535700714555,-0.05362966694126685,0.2935541640061607,-0.6386648997985952,-0.02147115435340286,0.8281167787089209,0.2897797598337406,-0.6027941244496319,-0.28400696950253784,0.11931725955992573,0.0293043220513048,-0.6108847931558898,0.4031392320301802,0.2748099152056517,0.30471915019771983,0.0013352637945313207,0.231310432893893,0.3860306900813767,-0.0569695428306906,-0.2669831428249091,-0.3998494043409188,-0.20976416762169953,-0.39462650846912006,-0.23479092556469358,-0.45400325289156923,-0.40689457269115215,0.6941860624644048,-0.2804843423171347,0.02690749421894007,0.5508055482987853,0.3692864834160867,-0.024174622615992358,-0.31279048858132896,0.34043919772335607,-0.01435680049880529,0.21968358081650938,-0.14581400464808558,0.1459094824129081,0.016305034504148278,0.5121426628685632,-0.11389889976041605
planets,-0.23362636272148826,1.2499025024074388,0.4836488302994674,0.013972965772036015,-0.9152047236822347,0.949209639829634,1.2895717908406805,0.39895190322443724,-0.06793136498564603,-0.3445659848733923,1.169225984477293,-0.46921623661996625,-1.9141252695477153,-0.0921226717300186,0.08270216995035483,-0.17465984442676197,0.29785965303361905,0.8581028263527114,0.5092077614579177,-1.2755169762854262,-1.9236247298874396,0.33863174523688844,-0.2843230093480362,-0.050759803296664005,1.250925064775225,1.5217568484493795,-0.8228240353059367,-0.497720727054804,0.11311812351650931,-1.3814152402030717,-0.061672303350997416,0.3884384277778512,0.13605376038046899,-1.6670170402039977,0.23324917899772868,-1.0682529710978306,0.9631777828762627,1.001883626598182,0.20417871677315835,-0.02552002811117213,2.2938040862526226,-0.29541987506269557,0.12048274872618928,0.015806489515353715,-1.2640543481906068,-0.6982376561365359,-1.3962989825593803,0.258955448059205,-0.31112210975681903,1.230881186864704
as,-0.09230843268998515,-0.2342650617158934,-0.23952400010788166,-0.5039408879463435,-0.7092048968922383,0.16404031329050212,0.3395747385017109,1.6404712070395655,0.4100639123108228,0.254295762902895,0.35337638218776535,-0.20345371122246847,0.983632914134507,0.6278966118376972,1.747154408272849,-0.06660817747810155,0.8751345422838673,1.2756798843568908,0.18548601287856414,-0.5470897125915002,-1.1835534656437021,-0.40476677316574744,-0.9844669838817566,0.6374212476984558,0.5020132823372363,0.7992414450556964,-0.48306065427033335,-1.647913097756471,-0.435120997432961,-0.9632454110201619,-1.3028810536767685,0.22244851084387648,0.11895663280155146,0.19932505725776958,0.03628104493773805,-0.5483195235536408,-0.6501784276115959,0.07502324302594869,0.590543257310034,-0.9146810786300663,-0.9405674679481412,-0.7150177906057359,-0.4619806441538757,-0.19717656201018688,-1.6444058431809154,0.9541618221753491,0.12211393976958126,0.44967349160585124,-0.6131834351235741,-1.3255332632068286
they,0.34040239667417277,-0.99197635783771,1.7217002494552929,-1.0460425689821382,-0.7399240736057848,1.177169331792777,0.9204402626098341,0.21131569053040405,0.3562409123302113,0.39376277194708215,-0.6247726737561987,-0.731522957392727,-2.4219229927724104,1.703420561963168,0.9811618541886891,0.7232183886637166,-1.043335999843025,0.2825631822961838,-1.7013732158872463,-0.9091296520795489,-2.035847783841744,0.6244409013594164,0.9114366313020392,0.9740167064687225,-0.2970406216083466,0.08670805577909725,-0.2434487035620561,-1.8729178195219078,-1.0834892713132696,1.0926802501022117,-2.3735927521650058,-0.013158279401421788,-0.4861238230939157,-1.147367530031004,-0.3375544807591674,-0.4521794376360552,1.2628923801809964,-0.5897148702540628,1.1666693897752591,-1.5077801991745374,0.8496386043981747,0.13083397303455616,-0.21699784612791342,-2.163944012533717,0.01245241713740495,-0.9827975519496577,0.16963632367500175,0.7739621520462915,0.010989126403399706,0.36618904305352634
across,0.7613617644079449,1.0937270800530583,-0.08356726392466454,1.50897648335661,-1.317766217539985,0.9367513751287107,0.3209134655159144,-0.3052690773499562,0.3858846620610061,0.34366774874867995,-0.6652157719310022,-0.3015258589041446,-0.3303766415556525,1.759820468161435,0.8215374546517289,-0.6243660135631044,-0.33631230938012313,-0.2911571856574056,-0.4746498348698136,1.3849122710642012,-1.4179886566744209,0.02396821860754546,-0.9147461104232824,-0.0926880236246218,-0.5516037664597637,1.5630967596605971,0.4390348000463809,0.23621331800786632,0.2033620341692151,-0.11697977893773542,0.23501923678936268,-0.9590245480328745,-0.3278469197867664,-1.4206759540925267,-1.1890865962885095,-0.3850624583867606,0.33125391175649616,-0.22720022818509578,0.3499447029845146,0.3593941290283827,0.7151012271197843,-0.16536904780551753,1.1869726161473182,-0.4105982518299382,0.0731238601021641,-1.4059973471326799,-1.2610692212306172,0.744711887367457,-0.5112594915776181,-0.3882285719577683
night,0.5532218857905739,1.2610981991786077,0.5379647752413829,0.05634995230451203,-0.5644767404478299,1.6141976760145254,0.7765362146109942,0.09846291647183766,0.5610412153961136,0.8453497171208846,-0.3320625454779629,-0.5921805553289606,-1.3535221249679836,0.4433860864194428,0.8966325567246002,0.32614040129992306,-0.08521606292253683,0.9367579609792821,-0.03315895744130166,-0.050988863770298334,-1.0661683044661878,-0.06181595906816701,-0.26996434195000063,1.2579214637099378,-1.0379393660930414,1.5795839526697733,-0.34629520459812346,-2.068323756453147,-1.5178315497191703,0.44759886661308723,-1.164995530083439,0.9265918669915221,-0.4265729827767719,-1.6136682846388708,-0.4384633789102938,-0.39281181146091665,-0.48140878608106186,-0.04958342912278617,0.39861507522864575,-0.4138125449291647,1.1829732099803254,-0.18142692625108772,-1.310507608468092,-1.1458684219752826,-0.32396851951003264,-0.7300577500289805,0.6605068301081268,0.43327006360564835,0.2611917866371179,0.3885502620694419
sky,0.9765073446556111,1.1884638143185662,0.129576825816557,0.010713740266606422,-0.7334662935476299,1.7223170690371483,0.40150961449806394,0.2189184313135004,0.2794995109649502,0.3710051973014816,-0.12796171003601886,-0.22806490619813796,-1.8753969334094662,0.1398573733338609,1.238451086962899,0.7461124307668778,-0.04100600045354252,0.8737853707386545,0.0886453648054786,-0.3633084972487332,-0.8731456751834412,0.15415322461010436,-0.14577513951547047,1.1840456460014912,-1.0791234240053567,1.6835920306699141,-0.3739917623535337,-2.5200411927038524,-1.733338219771295,0.5237191037423403,-1.5020665213707698,0.6309069786591077,-0.5193884174390637,-1.7459237878301659,-0.22817340070939524,-0.17721663300460525,-0.627351971922765,-0.028878063990930746,0.2892777753915334,-0.4922460451022293,1.0017598278621875,-0.47018594018033505,-1.111277735462752,-1.3861534990079825,-0.1128171111977182,-0.7072871148447131,0.4214172991721349,0.26355182574611996,0.34398212910025244,0.004502540771963882
these,0.2279921746517862,-0.7508023220809562,-1.0139104001097745,-1.5532806855802954,0.6032811509579339,0.18364434288858253,-0.36554537607323867,0.9678019743357068,0.11678338521251318,1.4525552701901103,0.21000824021317574,0.4592663645159329,-0.19676079854359788,1.068637551970705,0.5239833082542994,-0.9216633477927824,-0.9930355189056818,2.3759342651280133,-0.016518172211274246,0.5147821520782296,-0.6762911661956843,0.8059126971931975,0.5251929644067825,0.7661091944987538,-0.32652581967852473,-0.3914313946867933,-1.2787536252513643,-1.2184201165087867,0.5033702390257198,0.5890093668613939,1.0188726300388622,0.7237294143009925,-0.39450757584634044,-0.9557143902392025,-0.10738901479824857,0.490066628282041,-0.6887006928312934,0.47652172844854146,0.6397889052989745,-0.758932315512742,0.5166169016384207,-0.6469036101508272,0.520642885744227,-0.02974323277998524,-0.743839499730822,-0.9383657706243295,-1.537260085913148,0.49590962156986107,0.3981888308641703,1.0118152384945491
